datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2023-03-17,4626100,4573697,42570,22114517,34487251,810,1152,10,907,3056,4230075,396025,542,268
2023-03-18,4626214,4574724,42580,22114751,34487581,114,1027,10,234,330,4230165,396049,90,24
2023-03-19,4626300,4575633,42591,22114876,34488012,86,909,11,125,431,4230229,396071,64,22
2023-03-20,4627603,4576546,42597,22115951,34493452,1303,913,6,1075,5440,4230973,396630,744,559
2023-03-21,4628547,4576700,42611,22117263,34497194,944,154,14,1312,3742,4231551,396996,578,366
2023-03-22,4629426,4576865,42620,22118284,34500605,879,165,9,1021,3411,4232096,397330,545,334
2023-03-23,4630150,4578563,42628,22119010,34503677,724,1698,8,726,3072,4232536,397614,440,284
2023-03-24,4630792,4579610,42630,22119759,34506442,642,1047,2,749,2765,4232934,397858,398,244
2023-03-25,4630881,4580520,42636,22119979,34506740,89,910,6,220,298,4233000,397881,66,23
2023-03-26,4630962,4581321,42642,22120112,34507091,81,801,6,133,351,4233066,397896,66,15
2023-03-27,4631979,4582052,42649,22120976,34511861,1017,731,7,864,4770,4233703,398276,637,380
2023-03-28,4632675,4582176,42655,22122248,34514992,696,124,6,1272,3131,4234154,398521,451,245
2023-03-29,4633235,4582301,42667,22123187,34517790,560,125,12,939,2798,4234518,398717,364,196
2023-03-30,4633706,4583567,42670,22123763,34520215,471,1266,3,576,2425,4234813,398893,295,176
2023-03-31,4634148,4584438,42675,22124458,34522624,442,871,5,695,2409,4235087,399061,274,168
2023-04-01,4634237,4585281,42682,22124660,34522895,89,843,7,202,271,4235144,399093,57,32
2023-04-02,4634299,4585956,42684,22124790,34523201,62,675,2,130,306,4235194,399105,50,12
2023-04-03,4635018,4586570,42689,22125558,34527102,719,614,5,768,3901,4235601,399417,407,312
2023-04-04,4635478,4586696,42695,22127030,34529773,460,126,6,1472,2671,4235894,399584,293,167
2023-04-05,4635848,4586794,42701,22127804,34532012,370,98,6,774,2239,4236121,399727,227,143
2023-04-06,4636182,4587789,42706,22128284,34534042,334,995,5,480,2030,4236356,399826,235,99
2023-04-07,4636233,4588421,42709,22128449,34534344,51,632,3,165,302,4236392,399841,36,15
2023-04-08,4636300,4588952,42710,22128616,34534628,67,531,1,167,284,4236444,399856,52,15
2023-04-09,4636356,4589383,42714,22128789,34534958,56,431,4,173,330,4236484,399872,40,16
2023-04-10,4636427,4589812,42718,22128965,34535246,71,429,4,176,288,4236539,399888,55,16
2023-04-11,4637065,4589922,42720,22130207,34539232,638,110,2,1242,3986,4236930,400135,391,247
2023-04-12,4637423,4589999,42723,22130747,34541973,358,77,3,540,2741,4237160,400263,230,128
2023-04-13,4637729,4590691,42726,22131432,34544321,306,692,3,685,2348,4237342,400387,182,124
2023-04-14,4638023,4591156,42732,22131957,34546485,294,465,6,525,2164,4237526,400497,184,110
2023-04-15,4638057,4591502,42733,22132170,34546792,34,346,1,213,307,4237551,400506,25,9
2023-04-16,4638104,4591811,42736,22132353,34547079,47,309,3,183,287,4237585,400519,34,13
2023-04-17,4638545,4591890,42740,22133110,34550498,441,79,4,757,3419,4237859,400686,274,167
2023-04-18,4638790,4591996,42743,22134267,34552642,245,106,3,1157,2144,4238019,400771,160,85
2023-04-19,4639035,4592069,42747,22134758,34554597,245,73,4,491,1955,4238170,400865,151,94
2023-04-20,4639242,4592154,42749,22135238,34556306,207,85,2,480,1709,4238307,400935,137,70
2023-04-21,4639433,4592770,42751,22135935,34557932,191,616,2,697,1626,4238427,401006,120,71
2023-04-22,4639461,4593127,42755,22136114,34558132,28,357,4,179,200,4238449,401012,22,6
2023-04-23,4639494,4593420,42759,22136236,34558345,33,293,4,122,213,4238476,401018,27,6
2023-04-24,4639799,4593731,42759,22136911,34561158,305,311,0,675,2813,4238679,401120,203,102
2023-04-25,4639986,4593822,42761,22137984,34562968,187,91,2,1073,1810,4238800,401186,121,66
2023-04-26,4640127,4593885,42764,22138444,34564504,141,63,3,460,1536,4238887,401240,87,54
2023-04-27,4640276,4594309,42767,22138854,34566026,149,424,3,410,1522,4238995,401281,108,41
2023-04-28,4640415,4594602,42770,22139495,34567407,139,293,3,641,1381,4239085,401330,90,49
2023-04-29,4640430,4594863,42771,22139620,34567574,15,261,1,125,167,4239094,401336,9,6
2023-04-30,4640447,4595087,42774,22139724,34567763,17,224,3,104,189,4239108,401339,14,3
2023-05-01,4640460,4595285,42776,22139813,34567933,13,198,2,89,170,4239118,401342,10,3
2023-05-02,4640650,4595362,42778,22141004,34570244,190,77,2,1191,2311,4239240,401410,122,68
2023-05-03,4640789,4595413,42780,22141344,34571839,139,51,2,340,1595,4239339,401450,99,40
2023-05-04,4640882,4595713,42780,22141693,34573259,93,300,0,349,1420,4239398,401484,59,34
2023-05-05,4640975,4595923,42782,22142211,34574441,93,210,2,518,1182,4239462,401513,64,29
2023-05-06,4640988,4596096,42783,22142304,34574585,13,173,1,93,144,4239472,401516,10,3
2023-05-07,4640999,4596269,42785,22142407,34574686,11,173,2,103,101,4239482,401517,10,1
2023-05-08,4641015,4596416,42788,22142485,34574828,16,147,3,78,142,4239495,401520,13,3
2023-05-09,4641171,4596484,42788,22143644,34576780,156,68,0,1159,1952,4239600,401571,105,51
2023-05-10,4641284,4596530,42789,22143918,34578134,113,46,1,274,1354,4239674,401610,74,39
2023-05-11,4641359,4596567,42791,22144413,34579272,75,37,2,495,1138,4239728,401631,54,21
2023-05-12,4641426,4596793,42792,22144676,34580247,67,226,1,263,975,4239771,401655,43,24
2023-05-13,4641442,4596945,42794,22144760,34580350,16,152,2,84,103,4239784,401658,13,3
2023-05-14,4641449,4597076,42795,22144830,34580489,7,131,1,70,139,4239790,401659,6,1
2023-05-15,4641541,4597184,42796,22145111,34582213,92,108,1,281,1724,4239851,401690,61,31
2023-05-16,4641615,4597251,42798,22145365,34583369,74,67,2,254,1156,4239896,401719,45,29
2023-05-17,4641687,4597282,42798,22145612,34584422,72,31,0,247,1053,4239941,401746,45,27
2023-05-18,4641739,4597320,42799,22145977,34585329,52,38,1,365,907,4239980,401759,39,13
2023-05-19,4641787,4597505,42800,22146202,34586183,48,185,1,225,854,4240015,401772,35,13
2023-05-20,4641793,4597644,42800,22146278,34586274,6,139,0,76,91,4240020,401773,5,1
2023-05-21,4641799,4597741,42801,22146328,34586386,6,97,1,50,112,4240024,401775,4,2
2023-05-22,4641862,4597826,42803,22146603,34587874,63,85,2,275,1488,4240062,401800,38,25
2023-05-23,4641899,4597876,42803,22146842,34588945,37,50,0,239,1071,4240086,401813,24,13
2023-05-24,4641959,4597892,42803,22147073,34589859,60,16,0,231,914,4240124,401835,38,22
2023-05-25,4641997,4597998,42803,22147226,34590695,38,106,0,153,836,4240147,401850,23,15
2023-05-26,4642061,4598107,42805,22147409,34591452,64,109,2,183,757,4240185,401876,38,26
2023-05-27,4642069,4598188,42806,22147464,34591530,8,81,1,55,78,4240190,401879,5,3
2023-05-28,4642078,4598252,42808,22147490,34591621,9,64,2,26,91,4240198,401880,8,1
2023-05-29,4642133,4598311,42808,22147740,34592957,55,59,0,250,1336,4240226,401907,28,27
2023-05-30,4642183,4598337,42808,22148024,34593930,50,26,0,284,973,4240260,401923,34,16
2023-05-31,4642221,4598357,42808,22148217,34594710,38,20,0,193,780,4240280,401941,20,18
2023-06-01,4642255,4598428,42808,22148378,34595465,34,71,0,161,755,4240302,401953,22,12
2023-06-02,4642290,4598492,42808,22148544,34596156,35,64,0,166,691,4240327,401963,25,10
2023-06-03,4642301,4598567,42809,22148592,34596215,11,75,1,48,59,4240336,401965,9,2
2023-06-04,4642302,4598620,42809,22148633,34596288,1,53,0,41,73,4240337,401965,1,0
2023-06-05,4642347,4598682,42809,22148880,34597445,45,62,0,247,1157,4240367,401980,30,15
2023-06-06,4642385,4598694,42809,22149064,34598260,38,12,0,184,815,4240393,401992,26,12
2023-06-07,4642417,4598716,42809,22149232,34599036,32,22,0,168,776,4240411,402006,18,14
2023-06-08,4642443,4598780,42809,22149354,34599735,26,64,0,122,699,4240424,402019,13,13
2023-06-09,4642471,4598833,42810,22149484,34600370,28,53,1,130,635,4240446,402025,22,6
2023-06-10,4642475,4598893,42810,22149530,34600434,4,60,0,46,64,4240448,402027,2,2
2023-06-11,4642479,4598936,42810,22149563,34600489,4,43,0,33,55,4240450,402029,2,2
2023-06-12,4642510,4598981,42810,22149756,34601580,31,45,0,193,1091,4240467,402043,17,14
2023-06-13,4642541,4599004,42810,22149931,34602339,31,23,0,175,759,4240487,402054,20,11
2023-06-14,4642565,4599012,42811,22150068,34602983,24,8,1,137,644,4240504,402061,17,7
2023-06-15,4642583,4599063,42812,22150195,34603617,18,51,1,127,634,4240514,402069,10,8
2023-06-16,4642604,4599106,42812,22150328,34604139,21,43,0,133,522,4240531,402073,17,4
2023-06-17,4642606,4599136,42812,22150361,34604185,2,30,0,33,46,4240533,402073,2,0
2023-06-18,4642606,4599172,42812,22150384,34604234,0,36,0,23,49,4240533,402073,0,0
2023-06-19,4642648,4599210,42812,22150571,34605193,42,38,0,187,959,4240557,402091,24,18
2023-06-20,4642676,4599220,42812,22150729,34605814,28,10,0,158,621,4240574,402102,17,11
2023-06-21,4642708,4599227,42812,22150880,34606385,32,7,0,151,571,4240594,402114,20,12
2023-06-22,4642725,4599262,42812,22151022,34606916,17,35,0,142,531,4240607,402118,13,4
2023-06-23,4642743,4599297,42812,22151145,34607361,18,35,0,123,445,4240618,402125,11,7
2023-06-24,4642745,4599324,42812,22151181,34607394,2,27,0,36,33,4240619,402126,1,1
2023-06-25,4642746,4599348,42813,22151204,34607430,1,24,1,23,36,4240620,402126,1,0
2023-06-26,4642767,4599374,42813,22151390,34608265,21,26,0,186,835,4240633,402134,13,8
2023-06-27,4642783,4599381,42813,22151529,34608814,16,7,0,139,549,4240645,402138,12,4
2023-06-28,4642794,4599385,42813,22151651,34609309,11,4,0,122,495,4240648,402146,3,8
2023-06-29,4642803,4599428,42813,22151763,34609805,9,43,0,112,496,4240653,402150,5,4
2023-06-30,4642816,4599458,42813,22151893,34610255,13,30,0,130,450,4240661,402155,8,5
2023-07-01,4642817,4599492,42813,22151916,34610283,1,34,0,23,28,4240662,402155,1,0
2023-07-02,4642819,4599517,42813,22151941,34610321,2,25,0,25,38,4240663,402156,1,1
2023-07-03,4642842,4599542,42813,22152082,34610864,23,25,0,141,543,4240675,402167,12,11
2023-07-04,4642851,4599549,42813,22152199,34611274,9,7,0,117,410,4240680,402171,5,4
2023-07-05,4642851,4599550,42813,22152222,34611294,0,1,0,23,20,4240680,402171,0,0
2023-07-06,4642856,4599567,42813,22152254,34611333,5,17,0,32,39,4240684,402172,4,1
2023-07-07,4642866,4599586,42813,22152395,34611684,10,19,0,141,351,4240691,402175,7,3
2023-07-08,4642868,4599599,42813,22152417,34611730,2,13,0,22,46,4240693,402175,2,0
2023-07-09,4642869,4599616,42813,22152449,34611765,1,17,0,32,35,4240694,402175,1,0
2023-07-10,4642889,4599632,42813,22152569,34612365,20,16,0,120,600,4240706,402183,12,8
2023-07-11,4642900,4599637,42813,22152677,34612826,11,5,0,108,461,4240711,402189,5,6
2023-07-12,4642911,4599641,42813,22152777,34613194,11,4,0,100,368,4240717,402194,6,5
2023-07-13,4642927,4599662,42813,22152873,34613528,16,21,0,96,334,4240728,402199,11,5
2023-07-14,4642935,4599674,42814,22152959,34613825,8,12,1,86,297,4240731,402204,3,5
2023-07-15,4642935,4599682,42815,22152977,34613849,0,8,1,18,24,4240731,402204,0,0
2023-07-16,4642935,4599691,42815,22152995,34613874,0,9,0,18,25,4240731,402204,0,0
2023-07-17,4642951,4599700,42816,22153115,34614339,16,9,1,120,465,4240743,402208,12,4
2023-07-18,4642966,4599703,42816,22153222,34614666,15,3,0,107,327,4240751,402215,8,7
2023-07-19,4642983,4599706,42816,22153321,34615016,17,3,0,99,350,4240763,402220,12,5
2023-07-20,4643005,4599725,42816,22153400,34615316,22,19,0,79,300,4240776,402229,13,9
2023-07-21,4643014,4599739,42816,22153486,34615624,9,14,0,86,308,4240780,402234,4,5
2023-07-22,4643014,4599749,42816,22153507,34615655,0,10,0,21,31,4240780,402234,0,0
2023-07-23,4643017,4599764,42816,22153523,34615687,3,15,0,16,32,4240783,402234,3,0
2023-07-24,4643040,4599773,42816,22153639,34616153,23,9,0,116,466,4240798,402242,15,8
2023-07-25,4643053,4599774,42816,22153709,34616516,13,1,0,70,363,4240803,402250,5,8
2023-07-26,4643068,4599775,42816,22153791,34616853,15,1,0,82,337,4240810,402258,7,8
2023-07-27,4643083,4599795,42816,22153896,34617132,15,20,0,105,279,4240818,402265,8,7
2023-07-28,4643089,4599813,42816,22153959,34617416,6,18,0,63,284,4240820,402269,2,4
2023-07-29,4643090,4599836,42816,22153968,34617433,1,23,0,9,17,4240821,402269,1,0
2023-07-30,4643091,4599854,42816,22153986,34617460,1,18,0,18,27,4240822,402269,1,0
2023-07-31,4643119,4599865,42816,22154093,34617900,28,11,0,107,440,4240841,402278,19,9
2023-08-01,4643138,4599868,42816,22154165,34618271,19,3,0,72,371,4240852,402286,11,8
2023-08-02,4643163,4599871,42816,22154245,34618566,25,3,0,80,295,4240862,402301,10,15
2023-08-03,4643179,4599896,42816,22154310,34618847,16,25,0,65,281,4240873,402306,11,5
2023-08-04,4643209,4599905,42816,22154392,34619132,30,9,0,82,285,4240889,402320,16,14
2023-08-05,4643213,4599926,42816,22154412,34619153,4,21,0,20,21,4240891,402322,2,2
2023-08-06,4643217,4599940,42816,22154423,34619174,4,14,0,11,21,4240893,402324,2,2
2023-08-07,4643257,4599947,42816,22154538,34619628,40,7,0,115,454,4240911,402346,18,22
2023-08-08,4643293,4599950,42816,22154620,34619970,36,3,0,82,342,4240933,402360,22,14
2023-08-09,4643320,4599952,42816,22154691,34620296,27,2,0,71,326,4240952,402368,19,8
2023-08-10,4643345,4599983,42816,22154769,34620566,25,31,0,78,270,4240967,402378,15,10
2023-08-11,4643377,4600003,42816,22154831,34620858,32,20,0,62,292,4240991,402386,24,8
2023-08-12,4643381,4600023,42816,22154862,34620890,4,20,0,31,32,4240993,402388,2,2
2023-08-13,4643384,4600042,42816,22154883,34620916,3,19,0,21,26,4240996,402388,3,0
2023-08-14,4643465,4600072,42816,22155007,34621500,81,30,0,124,584,4241044,402421,48,33
2023-08-15,4643516,4600075,42816,22155092,34621902,51,3,0,85,402,4241074,402442,30,21
2023-08-16,4643566,4600080,42816,22155200,34622268,50,5,0,108,366,4241101,402465,27,23
2023-08-17,4643608,4600124,42816,22155277,34622618,42,44,0,77,350,4241124,402484,23,19
2023-08-18,4643673,4600155,42818,22155369,34622999,65,31,2,92,381,4241157,402516,33,32
2023-08-19,4643675,4600189,42818,22155390,34623023,2,34,0,21,24,4241158,402517,1,1
2023-08-20,4643680,4600217,42818,22155415,34623060,5,28,0,25,37,4241160,402520,2,3
2023-08-21,4643774,4600254,42818,22155542,34623677,94,37,0,127,617,4241203,402571,43,51
2023-08-22,4643865,4600258,42818,22155656,34624145,91,4,0,114,468,4241251,402614,48,43
2023-08-23,4643931,4600263,42818,22155769,34624560,66,5,0,113,415,4241288,402643,37,29
2023-08-24,4643990,4600337,42818,22155876,34624934,59,74,0,107,374,4241331,402659,43,16
2023-08-25,4644067,4600390,42818,22155999,34625400,77,53,0,123,466,4241379,402688,48,29
2023-08-26,4644075,4600438,42819,22156043,34625442,8,48,1,44,42,4241382,402693,3,5
2023-08-27,4644083,4600480,42821,22156063,34625483,8,42,2,20,41,4241388,402695,6,2
2023-08-28,4644189,4600541,42822,22156185,34626219,106,61,1,122,736,4241450,402739,62,44
2023-08-29,4644251,4600547,42822,22156332,34626620,62,6,0,147,401,4241488,402763,38,24
2023-08-30,4644352,4600555,42822,22156452,34627222,101,8,0,120,602,4241551,402801,63,38
2023-08-31,4644428,4600651,42822,22156579,34627750,76,96,0,127,528,4241598,402830,47,29
2023-09-01,4644533,4600738,42823,22156715,34628317,105,87,1,136,567,4241669,402864,71,34
2023-09-02,4644551,4600799,42823,22156752,34628363,18,61,0,37,46,4241684,402867,15,3
2023-09-03,4644561,4600858,42824,22156771,34628410,10,59,1,19,47,4241690,402871,6,4
2023-09-04,4644760,4600928,42824,22156950,34629562,199,70,0,179,1152,4241786,402974,96,103
2023-09-05,4644946,4600948,42824,22157135,34630486,186,20,0,185,924,4241883,403063,97,89
2023-09-06,4645109,4600952,42826,22157301,34631354,163,4,2,166,868,4241971,403138,88,75
2023-09-07,4645262,4601058,42827,22157475,34632218,153,106,1,174,864,4242065,403197,94,59
2023-09-08,4645428,4601123,42828,22157672,34633058,166,65,1,197,840,4242172,403256,107,59
2023-09-09,4645442,4601213,42829,22157703,34633114,14,90,1,31,56,4242184,403258,12,2
2023-09-10,4645472,4601284,42829,22157738,34633206,30,71,0,35,92,4242211,403261,27,3
2023-09-11,4645933,4601381,42829,22158027,34635125,461,97,0,289,1919,4242461,403472,250,211
2023-09-12,4646234,4601402,42830,22158285,34636627,301,21,1,258,1502,4242633,403601,172,129
2023-09-13,4646575,4601415,42831,22158541,34638166,341,13,1,256,1539,4242825,403750,192,149
2023-09-14,4646864,4601610,42833,22158772,34639667,289,195,2,231,1501,4242981,403883,156,133
2023-09-15,4647165,4601802,42833,22159066,34641070,301,192,0,294,1403,4243146,404019,165,136
2023-09-16,4647205,4601970,42834,22159127,34641174,40,168,1,61,104,4243175,404030,29,11
2023-09-17,4647237,4602129,42835,22159170,34641301,32,159,1,43,127,4243199,404038,24,8
2023-09-18,4647852,4602285,42835,22159497,34644204,615,156,0,327,2903,4243530,404322,331,284
2023-09-19,4648309,4602300,42836,22159785,34646452,457,15,1,288,2248,4243774,404535,244,213
2023-09-20,4648723,4602338,42837,22160049,34648484,414,38,1,264,2032,4243988,404735,214,200
2023-09-21,4649083,4602789,42839,22160349,34650281,360,451,2,300,1797,4244173,404910,185,175
2023-09-22,4649438,4603083,42842,22160670,34652068,355,294,3,321,1787,4244398,405040,225,130
2023-09-23,4649462,4603413,42844,22160731,34652188,24,330,2,61,120,4244417,405045,19,5
2023-09-24,4649503,4603700,42844,22160787,34652325,41,287,0,56,137,4244445,405058,28,13
2023-09-25,4650211,4603985,42845,22161145,34655661,708,285,1,358,3336,4244837,405374,392,316
2023-09-26,4650693,4604022,42846,22161525,34657945,482,37,1,380,2284,4245113,405580,276,206
2023-09-27,4651140,4604059,42848,22161863,34660048,447,37,2,338,2103,4245380,405760,267,180
2023-09-28,4651179,4604671,42852,22161924,34660184,39,612,4,61,136,4245408,405771,28,11
2023-09-29,4651604,4605127,42852,22162274,34661777,425,456,0,350,1593,4245677,405927,269,156
2023-09-30,4651644,4605522,42852,22162389,34661905,40,395,0,115,128,4245707,405937,30,10
2023-10-01,4651686,4605889,42853,22162472,34662069,42,367,1,83,164,4245738,405948,31,11
2023-10-02,4652547,4606221,42856,22162866,34666416,861,332,3,394,4347,4246191,406356,453,408
2023-10-03,4653193,4606257,42858,22163243,34669338,646,36,2,377,2922,4246571,406622,380,266
2023-10-04,4653722,4606299,42860,22163570,34671899,529,42,2,327,2561,4246886,406836,315,214
2023-10-05,4654200,4606975,42863,22163866,34674258,478,676,3,296,2359,4247147,407053,261,217
2023-10-06,4654618,4607438,42865,22164214,34676384,418,463,2,348,2126,4247379,407239,232,186
2023-10-07,4654662,4607880,42866,22164303,34676559,44,442,1,89,175,4247413,407249,34,10
2023-10-08,4654705,4607923,42869,22164354,34676714,43,43,3,51,155,4247444,407261,31,12
2023-10-09,4655538,4608317,42872,22164768,34680877,833,394,3,414,4163,4247901,407637,457,376
2023-10-10,4656112,4608365,42876,22165138,34683700,574,48,4,370,2823,4248219,407893,318,256
2023-10-11,4656636,4608435,42877,22165490,34686255,524,70,1,352,2555,4248531,408105,312,212
2023-10-12,4657178,4609287,42881,22165864,34688656,542,852,4,374,2401,4248858,408320,327,215
2023-10-13,4657649,4609884,42882,22166211,34690844,471,597,1,347,2188,4249134,408515,276,195
2023-10-14,4657702,4610390,42886,22166290,34691036,53,506,4,79,192,4249170,408532,36,17
2023-10-15,4657756,4610838,42886,22166346,34691179,54,448,0,56,143,4249209,408547,39,15
2023-10-16,4658740,4611263,42887,22166849,34695553,984,425,1,503,4374,4249756,408984,547,437
2023-10-17,4659422,4611321,42890,22167209,34698546,682,58,3,360,2993,4250119,409303,363,319
2023-10-18,4659986,4611374,42895,22167521,34701144,564,53,5,312,2598,4250430,409556,311,253
2023-10-19,4660578,4612178,42898,22167835,34703665,592,804,3,314,2521,4250792,409786,362,230
2023-10-20,4661172,4612699,42901,22168235,34706158,594,521,3,400,2493,4251133,410039,341,253
2023-10-21,4661249,4613199,42904,22168314,34706350,77,500,3,79,192,4251190,410059,57,20
2023-10-22,4661331,4613702,42904,22168387,34706550,82,503,0,73,200,4251258,410073,68,14
2023-10-23,4662609,4614151,42908,22168923,34711314,1278,449,4,536,4764,4251957,410652,699,579
2023-10-24,4663475,4614229,42908,22169302,34714656,866,78,0,379,3342,4252426,411049,469,397
2023-10-25,4664308,4614297,42910,22169687,34717630,833,68,2,385,2974,4252909,411399,483,350
2023-10-26,4664930,4615255,42916,22170023,34719949,622,958,6,336,2319,4253266,411664,357,265
2023-10-27,4665580,4615903,42916,22170368,34722220,650,648,0,345,2271,4253676,411904,410,240
2023-10-28,4665676,4616450,42920,22170463,34722443,96,547,4,95,223,4253750,411926,74,22
2023-10-29,4665752,4617022,42922,22170539,34722690,76,572,2,76,247,4253804,411948,54,22
2023-10-30,4667282,4617591,42929,22171045,34727598,1530,569,7,506,4908,4254645,412637,841,689
2023-10-31,4668277,4617681,42936,22171497,34731186,995,90,7,452,3588,4255209,413068,564,431
2023-11-01,4669157,4617772,42940,22171890,34734503,880,91,4,393,3317,4255719,413438,510,370
2023-11-02,4669937,4619002,42945,22172252,34737547,780,1230,5,362,3044,4256155,413782,436,344
2023-11-03,4670736,4619854,42949,22172700,34740403,799,852,4,448,2856,4256639,414097,484,315
2023-11-04,4670819,4620638,42957,22172834,34740629,83,784,8,134,226,4256699,414120,60,23
2023-11-05,4670899,4621235,42960,22172913,34740853,80,597,3,79,224,4256761,414138,62,18
2023-11-06,4672490,4621864,42962,22173410,34746316,1591,629,2,497,5463,4257616,414874,855,736
2023-11-07,4673609,4621985,42968,22173871,34750064,1119,121,6,461,3748,4258241,415368,625,494
2023-11-08,4674571,4622086,42970,22174268,34753273,962,101,2,397,3209,4258795,415776,554,408
2023-11-09,4675426,4623534,42973,22174642,34756118,855,1448,3,374,2845,4259282,416144,487,368
2023-11-10,4676239,4624501,42981,22175056,34758823,813,967,8,414,2705,4259744,416495,462,351
2023-11-11,4676341,4625335,42982,22175189,34759060,102,834,1,133,237,4259817,416524,73,29
2023-11-12,4676422,4626086,42986,22175288,34759288,81,751,4,99,228,4259878,416544,61,20
2023-11-13,4678233,4626866,42991,22175885,34764891,1811,780,5,597,5603,4260836,417397,958,853
2023-11-14,4679404,4626979,42998,22176399,34768790,1171,113,7,514,3899,4261512,417892,676,495
2023-11-15,4680572,4627066,43003,22176898,34772401,1168,87,5,499,3611,4262192,418380,680,488
2023-11-16,4681574,4628638,43011,22177331,34775732,1002,1572,8,433,3331,4262754,418820,562,440
2023-11-17,4681694,4629734,43016,22177439,34776005,120,1096,5,108,273,4262846,418848,92,28
2023-11-18,4681829,4630660,43023,22177560,34776338,135,926,7,121,333,4262937,418892,91,44
2023-11-19,4681955,4631474,43025,22177638,34776642,126,814,2,78,304,4263020,418935,83,43
2023-11-20,4684354,4632299,43028,22178411,34783630,2399,825,3,773,6988,4264230,420124,1210,1189
2023-11-21,4686032,4632421,43032,22178916,34788572,1678,122,4,505,4942,4265145,420887,915,763
2023-11-22,4687557,4632536,43037,22179405,34792860,1525,115,5,489,4288,4265985,421572,840,685
2023-11-23,4688883,4634319,43043,22179851,34796986,1326,1783,6,446,4126,4266687,422196,702,624
2023-11-24,4690195,4635453,43049,22180339,34800826,1312,1134,6,488,3840,4267400,422795,713,599
2023-11-25,4690329,4636595,43052,22180484,34801125,134,1142,3,145,299,4267497,422832,97,37
2023-11-26,4690490,4637590,43059,22180556,34801462,161,995,7,72,337,4267607,422883,110,51
2023-11-27,4693318,4637742,43064,22181288,34808676,2828,152,5,732,7214,4269093,424225,1486,1342
2023-11-28,4695331,4637946,43072,22181824,34814000,2013,204,8,536,5324,4270189,425142,1096,917
2023-11-29,4697056,4638108,43077,22182376,34818720,1725,162,5,552,4720,4271155,425901,966,759
2023-11-30,4698772,4640410,43079,22182826,34823251,1716,2302,2,450,4531,4272119,426653,964,752
2023-12-01,4700504,4642050,43092,22183385,34827748,1732,1640,13,559,4497,4273105,427399,986,746
2023-12-02,4700645,4643496,43100,22183506,34828098,141,1446,8,121,350,4273207,427438,102,39
2023-12-03,4700809,4644766,43108,22183617,34828448,164,1270,8,111,350,4273313,427496,106,58
2023-12-04,4704297,4646076,43117,22184366,34836874,3488,1310,9,749,8426,4275047,429250,1734,1754
2023-12-05,4706856,4646233,43127,22184968,34842979,2559,157,10,602,6105,4276459,430397,1412,1147
2023-12-06,4709220,4646429,43138,22185529,34848674,2364,196,11,561,5695,4277737,431483,1278,1086
2023-12-07,4711445,4649161,43144,22186050,34853921,2225,2732,6,521,5247,4278994,432451,1257,968
2023-12-08,4713603,4651100,43152,22186622,34859076,2158,1939,8,572,5155,4280177,433426,1183,975
2023-12-09,4713816,4652754,43161,22186779,34859498,213,1654,9,157,422,4280325,433491,148,65
2023-12-10,4714069,4654394,43173,22186901,34859971,253,1640,12,122,473,4280513,433556,188,65
2023-12-11,4718594,4656064,43187,22187788,34870008,4525,1670,14,887,10037,4282860,435734,2347,2178
2023-12-12,4721653,4656234,43197,22188441,34877221,3059,170,10,653,7213,4284496,437157,1636,1423
2023-12-13,4724595,4656427,43209,22189128,34883970,2942,193,12,687,6749,4286058,438537,1562,1380
2023-12-14,4727265,4659850,43225,22189714,34890165,2670,3423,16,586,6195,4287528,439737,1470,1200
2023-12-15,4729659,4662346,43237,22190374,34895813,2394,2496,12,660,5648,4288878,440781,1350,1044
2023-12-16,4729864,4664648,43246,22190545,34896272,205,2302,9,171,459,4289019,440845,141,64
2023-12-17,4730094,4666786,43249,22190678,34896783,230,2138,3,133,511,4289187,440907,168,62
2023-12-18,4733794,4668929,43259,22191458,34905824,3700,2143,10,780,9041,4291207,442587,2020,1680
2023-12-19,4736269,4669179,43266,22192131,34912344,2475,250,7,673,6520,4292599,443670,1392,1083
2023-12-20,4738455,4669472,43274,22192767,34918116,2186,293,8,636,5772,4293825,444630,1226,960
2023-12-21,4740477,4673828,43281,22193374,34923392,2022,4356,7,607,5276,4295020,445457,1195,827
2023-12-22,4742032,4676769,43292,22193997,34927641,1555,2941,11,623,4249,4295959,446073,939,616
2023-12-23,4742247,4679639,43309,22194170,34928164,215,2870,17,173,523,4296116,446131,157,58
2023-12-24,4742415,4682198,43321,22194278,34928620,168,2559,12,108,456,4296243,446172,127,41
2023-12-25,4742640,4684489,43325,22194592,34929192,225,2291,4,314,572,4296405,446235,162,63
2023-12-26,4742839,4684729,43330,22194754,34929656,199,240,5,162,464,4296560,446279,155,44
2023-12-27,4744414,4685015,43341,22195708,34935015,1575,286,11,954,5359,4297460,446954,900,675
2023-12-28,4745539,4688551,43350,22196307,34939044,1125,3536,9,599,4029,4298105,447434,645,480
